date_time,station_id,rh,eto,etr,rso,ea_avg,precip,rh_max,rh_min,rh_tmn,rh_tmx,td_avg,td_max,td_min,td_tmn,td_tmx,co2_avg,ppf_avg,solarmj,wet_pct,airt_avg,airt_max,airt_min,airt_tmn,airt_tmx,lwdn_avg,lwup_avg,pressure,swdn_avg,swup_avg,windd_sd,windd_avg,winds_avg,winds_max,winds_tmx,netrad_avg,fan_rmp_avg,visibilitymiles,batt_volt_min,surfacet1_avg,surfacet2_avg,visibilitymiles_avg,pressurekpasealevel
7/13/2019 11:59,1279257,34,0.009,0.011,3.401,1.08,0,41,26,13JUL2019:11:40:31,13JUL2019:11:17:01,46.6,51.4,42.8,13JUL2019:11:36:24,13JUL2019:11:17:04,422.5,487,0.844,0,78.8,81,75.6,13JUL2019:11:15:52,13JUL2019:11:51:22,440.3,417.6,86,50.29,225.9,77,329,2.461,12.303,13JUL2019:11:32:34,152.8,4380,19.822,12.12,73.8,73.6,19.511,101.6
7/13/2019 12:59,1279257,32,0.009,0.011,3.517,1.111,0,37,28,13JUL2019:12:25:11,13JUL2019:12:10:21,47.3,52.2,44.6,13JUL2019:12:25:34,13JUL2019:12:10:34,419.2,684.5,1.2,0,80.4,81.7,79.3,13JUL2019:12:08:32,13JUL2019:12:59:52,449.1,423.8,86,72.52,324.9,70,45,3.579,15.659,13JUL2019:12:29:28,227.1,4479,19.884,12.46,76.6,75.6,19.511,101.5
7/13/2019 13:59,1279257,32,0.013,0.016,3.443,1.224,0,39,26,13JUL2019:13:50:51,13JUL2019:13:14:51,49.8,53.8,46,13JUL2019:13:03:54,13JUL2019:13:38:34,415.9,1350,2.289,0,82.6,85.6,79.7,13JUL2019:13:12:32,13JUL2019:13:55:52,479.2,424.2,85.9,140.7,643.6,77,357,1.79,8.277,13JUL2019:13:49:23,447.9,4480,19.884,12.51,86.7,86.4,18.828,101.5
7/13/2019 14:59,1279257,28,0.019,0.022,3.166,1.182,0,31,24,13JUL2019:14:52:41,13JUL2019:14:05:41,48.9,53.6,46,13JUL2019:14:52:44,13JUL2019:14:36:54,418.2,1710,2.816,0,85.3,87.3,82.9,13JUL2019:14:19:32,13JUL2019:14:37:52,493.7,417,85.9,176.1,819,85,136,2.461,10.737,13JUL2019:14:37:18,565.7,4464,19.822,12.55,89.8,91.2,18.89,101.4
7/13/2019 15:59,1279257,27,0.023,0.026,2.736,1.233,0,31,24,13JUL2019:15:09:51,13JUL2019:15:20:31,50.2,54,46.4,13JUL2019:15:02:34,13JUL2019:15:59:04,418.1,1575,2.611,0,86.7,88,84.7,13JUL2019:15:01:22,13JUL2019:15:33:32,495.5,415.5,85.8,175.1,762.6,84,157,2.237,8.724,13JUL2019:15:07:51,507.4,4462,19.2,12.43,89.2,91.8,18.268,101.2
7/13/2019 16:59,1279257,29,0.022,0.024,2.157,1.258,0,32,25,13JUL2019:16:18:31,13JUL2019:16:37:11,50.7,54,47.1,13JUL2019:16:31:14,13JUL2019:16:37:14,419,1009,1.711,0,86.2,88.2,82.8,13JUL2019:16:23:42,13JUL2019:16:38:22,479.9,414.1,85.7,119.1,489.7,68,270,2.013,6.711,13JUL2019:16:13:34,304.8,4437,19.884,12.08,83.7,86.4,18.703,101.2
7/13/2019 17:59,1279257,33,0.013,0.016,1.491,1.381,0,37,28,13JUL2019:17:15:11,13JUL2019:17:59:51,53.2,56.3,49.6,13JUL2019:17:15:14,13JUL2019:17:23:04,417.3,885,1.559,0,84.9,87.1,80.4,13JUL2019:17:58:32,13JUL2019:17:16:22,463.7,413.3,85.7,108.8,439.1,68,302,2.908,10.961,13JUL2019:17:55:16,279.9,4451,19.884,12.28,80.4,78.3,18.828,101.2
7/13/2019 18:59,1279257,35,0.013,0.015,0.7970001,1.35,0,39,32,13JUL2019:18:59:51,13JUL2019:18:08:01,52.5,56.1,47.8,13JUL2019:18:57:54,13JUL2019:18:20:14,418.9,352.3,0.699,0,81.5,83.5,79.2,13JUL2019:18:55:12,13JUL2019:18:22:12,439.5,405.7,85.8,38.45,181.1,66,304,3.132,13.198,13JUL2019:18:37:34,108.9,4355,19.884,12.12,72.5,71.2,18.952,101.3
7/13/2019 19:59,1279257,30,0.006,0.007,0.191,1.073,0,33,28,13JUL2019:19:43:11,13JUL2019:19:20:41,46.4,50.2,43.2,13JUL2019:19:43:24,13JUL2019:19:20:44,427.1,111.5,0.265,0,79.5,81.1,76.3,13JUL2019:19:59:12,13JUL2019:19:04:02,427.6,381,85.8,11.88,56.23,70,315,2.013,9.843,13JUL2019:19:40:38,-2.244,4320,19.884,12.01,68.5,67.8,19.635,101.3
7/13/2019 20:59,1279257,33,0.001,0.002,0,1.009,0,35,31,13JUL2019:20:16:01,13JUL2019:20:41:21,44.8,45.5,44.1,13JUL2019:20:16:24,13JUL2019:20:41:14,434.4,-2.33,0.002,0,76.3,77.9,74.7,13JUL2019:20:40:52,13JUL2019:20:13:32,410.3,368.4,85.8,0.47,0,70,171,1.118,4.25,13JUL2019:20:41:30,-42.46,4293,19.884,11.93,63,62.2,19.822,101.4
7/13/2019 21:59,1279257,34,-0.001,-0.001,0,1.029,0,35,32,13JUL2019:21:47:21,13JUL2019:21:03:41,45.3,46.2,44.2,13JUL2019:21:14:44,13JUL2019:21:56:04,433.5,-3.599,0,0,76.1,77.9,73.6,13JUL2019:21:04:32,13JUL2019:21:15:22,410.2,363.3,85.9,1.702,0,59,81,2.237,11.632,13JUL2019:21:21:55,-48.62,4275,19.884,11.87,62.6,63,19.822,101.4
7/13/2019 22:59,1279257,36,0,0,0,1.038,0,38,33,13JUL2019:22:13:31,13JUL2019:22:59:31,45.5,46,44.8,13JUL2019:22:13:14,13JUL2019:22:42:04,435,-3.598,0,0,74.3,76.8,72,13JUL2019:22:50:42,13JUL2019:22:12:42,410.9,359.8,85.9,0.574,0,59,93,3.132,11.856,13JUL2019:22:48:09,-51.73,4277,19.884,11.92,63.3,63.1,19.884,101.4
7/13/2019 23:59,1279257,39,0.001,0.001,0,1.046,0,41,37,13JUL2019:23:16:01,13JUL2019:23:58:51,45.7,46.2,45.1,13JUL2019:23:15:14,13JUL2019:23:05:54,439.1,-3.599,0,0,72,74.3,70.5,13JUL2019:23:57:32,13JUL2019:23:14:22,407.2,355.1,85.9,0.667,0,49,77,4.026,15.211,13JUL2019:23:54:16,-52.8,4323,19.884,11.91,62.6,62.1,19.884,101.5
7/14/2019 0:59,1279257,42,0.001,0.002,0,1.044,0,44,40,14JUL2019:00:09:41,14JUL2019:00:59:21,45.7,46,45.3,14JUL2019:00:09:54,14JUL2019:00:07:44,443.5,-3.6,0,0,69.8,71.8,68.4,14JUL2019:00:58:52,14JUL2019:00:08:02,404.8,352.6,86,0.403,0,39,45,4.698,15.659,14JUL2019:00:50:48,-52.6,4284,19.884,11.83,62.1,61.5,19.884,101.5
7/14/2019 1:59,1279257,45,0.001,0.002,0,1.036,0,46,44,14JUL2019:01:00:11,14JUL2019:01:32:41,45.5,46,45,14JUL2019:01:58:54,14JUL2019:01:03:34,447.7,-3.599,0,0,67.5,68.7,66.4,14JUL2019:01:24:22,14JUL2019:01:00:32,397.4,346.1,85.9,0.757,0,44,163,3.355,14.54,14JUL2019:01:59:10,-52.09,4225,19.884,11.74,59.4,59.4,19.884,101.5
7/14/2019 2:59,1279257,46,0,0.001,0,1.017,0,47,45,14JUL2019:02:16:21,14JUL2019:02:37:21,45,45.1,44.6,14JUL2019:02:57:24,14JUL2019:02:23:34,449,-3.598,0,0,66.4,68,65.3,14JUL2019:02:45:42,14JUL2019:02:15:02,396.4,343.1,86,0.773,0,52,62,4.474,15.659,14JUL2019:02:52:27,-54.07,4216,19.884,11.78,59.4,59.2,19.884,101.5
7/14/2019 3:59,1279257,47,0.001,0.002,0,1.002,0,48,46,14JUL2019:03:05:01,14JUL2019:03:14:41,44.6,45,44.4,14JUL2019:03:51:44,14JUL2019:03:14:44,449.5,-3.598,0,0,65.5,66.2,64.8,14JUL2019:03:45:42,14JUL2019:03:01:22,394.6,341.5,86,0.901,0,53,58,4.474,16.106,14JUL2019:03:41:20,-54.06,4210,19.884,11.72,58.8,58.6,19.884,101.5
7/14/2019 4:59,1279257,48,0.001,0.001,0,0.993,0,49,46,14JUL2019:04:59:51,14JUL2019:04:43:51,44.4,44.6,44.1,14JUL2019:04:55:34,14JUL2019:04:05:24,450,-3.125,0.001,0,64.9,66.2,63.9,14JUL2019:04:42:02,14JUL2019:04:54:12,392.4,340.3,86,0.977,0,64,147,4.026,16.33,14JUL2019:04:26:49,-53.08,4205,19.884,11.74,57.9,57.9,19.822,101.5
7/14/2019 5:59,1279257,48,0.002,0.004,0.083,0.989,0,49,46,14JUL2019:05:00:01,14JUL2019:05:43:01,44.2,44.6,44.1,14JUL2019:05:01:54,14JUL2019:05:04:54,449.6,31.14,0.042,0,64.6,66,64,14JUL2019:05:41:42,14JUL2019:05:21:52,392.9,339.6,86,2.757,10.44,55,56,6.04,21.251,14JUL2019:05:58:48,-45.56,4203,19.884,11.74,58.5,58.3,19.822,101.6
7/14/2019 6:59,1279257,49,0.004,0.006,0.619,1.011,0,51,47,14JUL2019:06:55:01,14JUL2019:06:43:31,44.8,46.4,44.2,14JUL2019:06:04:44,14JUL2019:06:43:34,448.4,98.1,0.128,0,64.9,66.6,64.2,14JUL2019:06:09:02,14JUL2019:06:53:22,394.1,339.4,86.1,6.154,38.26,48,65,5.816,23.935,14JUL2019:06:02:21,-22.59,4211,19.884,11.73,59,58.6,19.884,101.6
7/14/2019 7:59,1279257,47,0.004,0.006,1.307,1.084,0,52,42,14JUL2019:07:59:11,14JUL2019:07:53:01,46.6,50.9,45.1,14JUL2019:07:00:01,14JUL2019:07:53:14,445.4,603,1.059,0,68,71.2,65.8,14JUL2019:07:02:12,14JUL2019:07:59:22,409.4,351.8,86.1,51.93,311.5,50,56,3.579,14.316,14JUL2019:07:55:47,202,4274,19.884,11.71,62.1,65.7,19.822,101.6
7/14/2019 8:59,1279257,45,0.009,0.011,1.984,1.247,0,49,41,14JUL2019:08:13:51,14JUL2019:08:32:01,50.4,53.4,47.1,14JUL2019:08:00:01,14JUL2019:08:50:54,443.8,1121,1.916,0,72.1,74.3,70,14JUL2019:08:04:22,14JUL2019:08:50:32,447.6,369.8,86.1,133.2,554.8,61,34,2.237,9.171,14JUL2019:08:12:34,343.8,4453,19.884,12.32,76.5,78.1,19.573,101.6
7/14/2019 9:59,1279257,44,0.015,0.017,2.577,1.338,0,48,40,14JUL2019:09:51:31,14JUL2019:09:11:51,52.3,55.4,50.5,14JUL2019:09:19:04,14JUL2019:09:59:44,445.9,1489,2.484,0,74.8,77.4,72.5,14JUL2019:09:00:32,14JUL2019:09:54:42,470.7,382.4,86,164,724,62,345,1.79,6.263,14JUL2019:09:41:35,471.7,4513,19.884,12.56,86.2,83.7,18.703,101.6
7/14/2019 10:59,1279257,39,0.019,0.021,3.047,1.355,0,44,34,14JUL2019:10:59:51,14JUL2019:10:00:01,52.7,54.9,51.4,14JUL2019:10:36:24,14JUL2019:10:23:44,439,1781,2.942,0,79.2,82.4,76.3,14JUL2019:10:02:12,14JUL2019:10:55:52,487.4,394.9,86,185,860,61,14,2.013,6.263,14JUL2019:10:30:22,582.5,4484,19.884,12.48,92.5,87.1,19.014,101.6
7/14/2019 11:59,1279257,34,0.024,0.026,3.359,1.353,0,39,29,14JUL2019:11:40:51,14JUL2019:11:08:01,52.7,56.3,50.4,14JUL2019:11:39:04,14JUL2019:11:08:04,428.7,1822,3.026,0,83.8,86.2,81.1,14JUL2019:11:01:22,14JUL2019:11:59:12,498.1,416.1,86,183.6,877,61,314,2.237,6.935,14JUL2019:11:42:27,611.6,4467,18.268,12.4,93.2,91.8,18.455,101.5
7/14/2019 12:59,1279257,35,0.025,0.028,3.485,1.398,0,41,28,14JUL2019:12:59:51,14JUL2019:12:15:41,53.6,60.4,50.4,14JUL2019:12:48:24,14JUL2019:12:15:54,421,1467,2.461,0,85.5,87.8,84,14JUL2019:12:06:22,14JUL2019:12:21:02,491.9,429.6,85.9,147.8,702.4,58,292,2.461,9.619,14JUL2019:12:11:07,492.3,4486,19.884,12.58,89.2,90.7,18.765,101.5
7/14/2019 13:59,1279257,27,0.022,0.024,3.408,1.276,0,31,23,14JUL2019:13:58:31,14JUL2019:13:13:31,51.1,55.2,47.1,14JUL2019:13:57:44,14JUL2019:13:13:34,421.1,1747,2.892,0,87.6,89.4,85.3,14JUL2019:13:23:12,14JUL2019:13:58:32,500.8,416.8,85.9,175.8,844,63,296,2.684,9.171,14JUL2019:13:40:02,584.1,4472,19.884,12.53,90.9,94.1,18.952,101.4
7/14/2019 14:59,1279257,24,0.025,0.028,3.158,1.147,0,26,21,14JUL2019:14:57:11,14JUL2019:14:20:11,48.2,51.4,45.7,14JUL2019:14:57:14,14JUL2019:14:51:34,422.4,1821,3.015,0,89.4,91,88.2,14JUL2019:14:02:12,14JUL2019:14:52:02,502.3,415.5,85.9,191.4,885,61,299,3.132,15.211,14JUL2019:14:09:06,606.4,4466,19.884,12.57,89.6,95,18.641,101.4
7/14/2019 15:59,1279257,19,0.026,0.03,2.736,0.97,0,24,15,14JUL2019:15:46:21,14JUL2019:15:00:01,43.7,48.9,37.6,14JUL2019:15:46:34,14JUL2019:15:00:01,423.9,1556,2.603,0,90.7,91.9,89.6,14JUL2019:15:06:32,14JUL2019:15:26:32,497.8,412,85.8,177.6,764.5,58,297,2.908,12.974,14JUL2019:15:42:04,501.1,4471,19.884,12.54,86.7,94.1,18.828,101.3
7/14/2019 16:59,1279257,19,0.022,0.026,2.177,0.945,0,21,16,14JUL2019:16:19:11,14JUL2019:16:30:51,43,47.1,40.3,14JUL2019:16:19:14,14JUL2019:16:30:54,425.3,1189,2.018,0,90.9,92.3,89.6,14JUL2019:16:30:32,14JUL2019:16:08:02,490.3,409.7,85.7,146.1,585.9,63,299,2.237,9.619,14JUL2019:16:04:09,359.2,4471,17.585,12.57,85.6,89.6,19.014,101.2
7/14/2019 17:59,1279257,21,0.017,0.02,1.509,0.973,0,25,16,14JUL2019:17:35:51,14JUL2019:17:06:01,43.9,50.4,39.9,14JUL2019:17:35:54,14JUL2019:17:30:04,427,810,1.425,0,88.9,91.2,79.5,14JUL2019:17:05:52,14JUL2019:17:27:52,465.2,402.6,85.7,103.7,404.8,68,300,1.79,7.829,14JUL2019:17:02:05,238.6,4395,14.54,12.25,81.5,77.4,18.206,101.2
7/14/2019 18:59,1279257,21,0.011,0.013,0.808,0.984,0,23,18,14JUL2019:18:37:21,14JUL2019:18:01:41,44.1,48.2,41.4,14JUL2019:18:08:44,14JUL2019:18:35:34,428.4,483.2,1.069,0,88.2,90,83.8,14JUL2019:18:11:22,14JUL2019:18:27:02,450.7,396.9,85.7,40,261.1,60,289,1.118,8.277,14JUL2019:18:13:13,167.3,4356,16.653,12.16,77.4,71.8,19.449,101.1
7/14/2019 19:59,1279257,26,0.007,0.008,0.19,1.006,0,32,20,14JUL2019:19:00:01,14JUL2019:19:59:21,44.8,47.8,42.6,14JUL2019:19:03:44,14JUL2019:19:59:34,436.3,47.35,0.078,0,83.1,87.8,79.9,14JUL2019:19:57:02,14JUL2019:19:03:22,431.4,386.4,85.7,-1.185,12.4,56,296,0.895,8.724,14JUL2019:19:50:27,-31.45,4319,19.635,12.02,69.3,68,19.697,101.1
7/14/2019 20:59,1279257,36,-0.001,-0.001,0,1.176,0,41,32,14JUL2019:20:00:01,14JUL2019:20:31:31,48.9,50,47.7,14JUL2019:20:00:34,14JUL2019:20:28:04,433.7,-2.389,0.002,0,77,80.8,74.7,14JUL2019:20:27:12,14JUL2019:20:01:52,417.8,368,85.7,-0.164,0,56,40,2.237,9.619,14JUL2019:20:19:53,-49.65,4323,18.828,12,65.3,64.6,19.2,101.2
7/14/2019 21:59,1279257,43,0,0,0,1.213,0,48,38,14JUL2019:21:00:01,14JUL2019:21:57:21,49.6,50.7,48.4,14JUL2019:21:00:01,14JUL2019:21:30:24,445,-3.599,0,0,72.5,76.3,69.6,14JUL2019:21:55:42,14JUL2019:21:00:01,404.2,356.6,85.8,0.591,0,44,209,1.118,4.474,14JUL2019:21:39:53,-48.14,4297,19.822,11.96,61,60.4,19.263,101.3
7/14/2019 22:59,1279257,45,-0.001,-0.001,0,1.154,0,47,42,14JUL2019:22:52:21,14JUL2019:22:00:01,48.4,49.3,47.7,14JUL2019:22:52:14,14JUL2019:22:00:01,439.4,-3.598,0,0,72,73,70.3,14JUL2019:22:58:12,14JUL2019:22:21:32,401.8,353.6,85.8,2.08,0,52,158,1.566,6.263,14JUL2019:22:46:01,-50.26,4291,19.884,11.96,59.9,60.4,19.138,101.3
7/14/2019 23:59,1279257,40,0,-0.001,0,1.07,0,44,37,14JUL2019:23:55:21,14JUL2019:23:01:51,46.4,48.2,44.1,14JUL2019:23:31:14,14JUL2019:23:04:14,441.2,-3.599,0,0,72.1,74.1,70,14JUL2019:23:47:42,14JUL2019:23:54:12,405.5,370.5,85.8,2.647,0.005,51,122,2.908,14.093,14JUL2019:23:39:49,-37.65,4272,19.884,11.94,61.5,61.9,19.076,101.2
7/15/2019 0:59,1279257,37,0,0.001,0,0.977,0,40,35,15JUL2019:00:50:51,15JUL2019:00:16:41,43.9,46.4,42.4,15JUL2019:00:49:44,15JUL2019:00:16:44,444.8,-3.599,0,0,71.8,73.9,70,15JUL2019:00:56:32,15JUL2019:00:18:52,403.1,353.2,85.8,1.422,0,54,115,3.132,15.659,15JUL2019:00:44:16,-51.39,4267,19.884,11.9,61,60.6,19.884,101.3
7/15/2019 1:59,1279257,38,0.001,0.001,0,0.938,0,40,36,15JUL2019:01:13:21,15JUL2019:01:41:31,43,43.5,42.4,15JUL2019:01:05:24,15JUL2019:01:59:54,449.5,-3.6,0,0,70,71.8,68.4,15JUL2019:01:40:52,15JUL2019:01:08:22,400.5,347.8,85.8,0.878,0,56,107,3.355,14.54,15JUL2019:01:49:43,-53.52,4257,19.884,11.83,60.3,60.1,19.884,101.3
7/15/2019 2:59,1279257,42,0.001,0.001,0,0.98,0,46,38,15JUL2019:02:47:21,15JUL2019:02:09:41,44.1,47.7,42.6,15JUL2019:02:57:14,15JUL2019:02:08:04,448.5,-3.599,0,0,69.3,70.3,67.6,15JUL2019:02:20:02,15JUL2019:02:42:52,398,346.9,85.8,1.057,0,53,48,2.908,11.185,15JUL2019:02:42:11,-52.23,4245,19.822,11.86,59.5,59.2,19.884,101.3
7/15/2019 3:59,1279257,41,0,0.001,0,0.945,0,43,39,15JUL2019:03:07:11,15JUL2019:03:49:51,43.2,43.7,42.6,15JUL2019:03:07:24,15JUL2019:03:49:54,451.6,-3.598,0,0,67.6,70.2,66,15JUL2019:03:49:02,15JUL2019:03:02:52,395.8,344.8,85.8,0.71,0,64,119,2.908,10.737,15JUL2019:03:58:17,-51.69,4238,19.884,11.71,58.8,58.6,19.884,101.3
7/15/2019 4:59,1279257,45,0,0.001,0,0.964,0,47,42,15JUL2019:04:00:01,15JUL2019:04:53:41,43.7,45.5,43,15JUL2019:04:00:04,15JUL2019:04:57:54,452.9,-3.217,0.001,0,66,68.2,64.9,15JUL2019:04:38:52,15JUL2019:04:55:42,391.2,342.5,85.9,1.064,0,55,146,2.461,8.948,15JUL2019:04:01:56,-49.82,4233,19.884,11.67,57.4,57.2,19.884,101.4
7/15/2019 5:59,1279257,44,0.002,0.003,0.08000001,0.95,0,46,43,15JUL2019:05:08:21,15JUL2019:05:42:11,43.2,44.6,42.8,15JUL2019:05:29:24,15JUL2019:05:00:01,452.1,24.98,0.032,0,65.5,67.1,64.4,15JUL2019:05:16:42,15JUL2019:05:00:01,392.4,338.1,85.9,2.433,7.633,63,44,4.25,16.106,15JUL2019:05:59:17,-49.11,4224,19.884,11.81,58.1,57.9,19.822,101.4
7/15/2019 6:59,1279257,45,0.003,0.005,0.613,0.961,0,46,44,15JUL2019:06:52:11,15JUL2019:06:14:51,43.5,44.2,43.2,15JUL2019:06:01:54,15JUL2019:06:59:14,451,94,0.119,0,65.7,67.3,64.4,15JUL2019:06:14:02,15JUL2019:06:59:42,394.9,338.5,85.9,5.595,36.02,33,38,5.369,16.106,15JUL2019:06:19:44,-26.06,4229,19.884,11.82,59.2,58.8,19.822,101.4
7/15/2019 7:59,1279257,46,0.004,0.007,1.304,1.101,0,53,40,15JUL2019:07:32:11,15JUL2019:07:51:11,46.9,51.4,44.1,15JUL2019:07:00:14,15JUL2019:07:51:34,457,594.7,1.056,0,68.7,70.5,66.6,15JUL2019:07:00:02,15JUL2019:07:32:52,411.8,351.1,85.9,50.27,306.5,57,43,2.684,12.303,15JUL2019:07:09:47,195.5,4279,12.49,11.83,61.9,67.3,18.393,101.5
7/15/2019 8:59,1279257,48,0.009,0.011,1.977,1.281,0,54,42,15JUL2019:08:54:21,15JUL2019:08:15:51,51.1,53.6,49.3,15JUL2019:08:54:24,15JUL2019:08:57:04,454,1107,1.915,0,70.5,73.4,68,15JUL2019:08:02:42,15JUL2019:08:56:12,444.8,364.2,85.9,133.1,552.9,72,348,2.013,7.606,15JUL2019:08:25:30,339.2,4472,19.014,12.26,75,78.1,17.833,101.4
7/15/2019 9:59,1279257,44,0.015,0.016,2.568,1.249,0,50,38,15JUL2019:09:57:11,15JUL2019:09:27:41,50.5,54.5,47.7,15JUL2019:09:09:04,15JUL2019:09:27:44,444,1476,2.49,0,73.9,77.7,71.8,15JUL2019:09:26:52,15JUL2019:09:59:02,467.2,377.3,85.9,166.6,726.7,55,13,2.013,5.592,15JUL2019:09:23:13,470.3,4531,18.082,12.71,85.6,82,18.703,101.4
7/15/2019 10:59,1279257,36,0.019,0.022,3.052,1.249,0,42,31,15JUL2019:10:45:11,15JUL2019:10:11:51,50.5,54,46.6,15JUL2019:10:45:04,15JUL2019:10:51:34,436.7,1747,2.924,0,77.7,81.9,74.8,15JUL2019:10:04:02,15JUL2019:10:51:12,482.5,389,85.9,185.8,855,62,1,2.237,8.053,15JUL2019:10:23:33,575.8,4509,15.037,12.61,90.5,86,17.585,101.4
7/15/2019 11:59,1279257,34,0.023,0.026,3.368,1.256,0,41,27,15JUL2019:11:59:51,15JUL2019:11:00:51,50.5,55.8,46.9,15JUL2019:11:56:14,15JUL2019:11:31:44,430,1938,3.229,0,81.7,85.5,78.8,15JUL2019:11:02:42,15JUL2019:11:54:32,495.3,399.5,85.8,197.3,942,72,20,2.237,6.935,15JUL2019:11:54:33,648.6,4494,14.789,12.62,94.1,89.8,18.641,101.3
7/15/2019 12:59,1279257,29,0.026,0.03,3.494,1.154,0,33,24,15JUL2019:12:54:41,15JUL2019:12:53:31,48.4,55.2,46.4,15JUL2019:12:31:54,15JUL2019:12:53:34,427.3,2013,3.349,0,84.6,87.3,82.2,15JUL2019:12:06:12,15JUL2019:12:45:42,504.2,406.9,85.8,200.3,973,58,334,2.237,7.606,15JUL2019:12:56:14,675.8,4477,19.884,12.6,94.1,94.3,18.082,101.2
7/15/2019 13:59,1279257,26,0.028,0.031,3.436,1.15,0,29,23,15JUL2019:13:11:11,15JUL2019:13:24:21,48.2,52.3,45.5,15JUL2019:13:11:14,15JUL2019:13:47:54,425.3,1960,3.258,0,86.4,88.3,84.4,15JUL2019:13:06:02,15JUL2019:13:10:02,507.3,412.1,85.7,197.2,949,68,290,2.237,6.935,15JUL2019:13:57:49,656.4,4474,18.082,12.52,93,96.4,18.89,101.2
7/15/2019 14:59,1279257,24,0.027,0.03,3.172,1.12,0,31,18,15JUL2019:14:57:41,15JUL2019:14:14:51,47.5,54.5,40.5,15JUL2019:14:57:44,15JUL2019:14:14:54,422.5,1818,3.032,0,88,89.4,85.6,15JUL2019:14:05:22,15JUL2019:14:46:02,500.7,410.1,85.6,192.7,890,60,303,3.132,14.54,15JUL2019:14:46:23,607.1,4465,19.884,12.57,89.1,94.6,18.02,101.1
7/15/2019 15:59,1279257,19,0.026,0.03,2.736,0.925,0,22,17,15JUL2019:15:49:01,15JUL2019:15:31:01,42.4,46.4,39.4,15JUL2019:15:49:04,15JUL2019:15:31:04,422.9,1556,2.634,0,88.9,90.1,87.6,15JUL2019:15:10:32,15JUL2019:15:24:02,488.9,401.6,85.6,182.1,777.8,55,293,3.803,16.777,15JUL2019:15:11:52,508.4,4466,19.884,12.55,83.7,91.2,18.765,101.1
7/15/2019 16:59,1279257,19,0.023,0.028,2.178,0.876,0,21,16,15JUL2019:16:54:01,15JUL2019:16:37:41,41.2,45,37.9,15JUL2019:16:53:54,15JUL2019:16:37:44,424.3,1206,2.074,0,88.7,89.8,86.7,15JUL2019:16:59:42,15JUL2019:16:13:32,482.9,398.2,85.5,152.7,604.4,61,302,2.908,10.961,15JUL2019:16:58:41,367,4474,19.449,12.51,83.3,87.4,19.138,101
7/15/2019 17:59,1279257,25,0.017,0.021,1.509,0.956,0,33,17,15JUL2019:17:01:51,15JUL2019:17:06:11,43.3,54.3,39.6,15JUL2019:17:01:54,15JUL2019:17:06:14,425,809,1.44,0,86.2,88.7,77.5,15JUL2019:17:05:52,15JUL2019:17:01:32,458.1,392.4,85.5,106.9,408.4,60,299,2.684,9.395,15JUL2019:17:51:18,235.7,4405,19.884,12.28,79.2,75.6,18.33,101
7/15/2019 18:59,1279257,24,0.011,0.014,0.804,1.017,0,28,20,15JUL2019:18:24:41,15JUL2019:18:00:11,45,48.9,42.4,15JUL2019:18:02:54,15JUL2019:18:00:04,427.7,481.9,1.072,0,85.8,87.4,78.3,15JUL2019:18:00:01,15JUL2019:18:32:52,443.9,384.9,85.5,39.85,262.8,58,287,1.566,6.935,15JUL2019:18:10:37,164,4347,19.884,12.11,75.2,69.8,19.076,100.9
7/15/2019 19:59,1279257,24,0.007,0.009,0.186,0.989,0,29,18,15JUL2019:19:14:31,15JUL2019:19:55:41,44.2,48.9,38.7,15JUL2019:19:14:34,15JUL2019:19:09:24,435.1,77.48,0.183,0,82.4,86.7,79,15JUL2019:19:54:42,15JUL2019:19:13:52,427.5,373.8,85.5,2.542,30,51,246,0.895,4.921,15JUL2019:19:13:36,-26.26,4324,19.884,11.99,68.2,66.4,19.822,100.9
7/15/2019 20:59,1279257,34,0,0,0,1.089,0,43,25,15JUL2019:20:17:21,15JUL2019:20:43:01,46.6,50.9,40.8,15JUL2019:20:17:24,15JUL2019:20:40:44,438.7,-2.575,0.002,0,77.9,81.9,74.7,15JUL2019:20:41:22,15JUL2019:20:00:22,412.8,359.9,85.5,0.433,0,48,344,1.79,8.724,15JUL2019:20:22:52,-53.4,4310,19.884,11.84,63.5,62.6,19.138,101
7/15/2019 21:59,1279257,39,0,0,0,1.047,0,49,28,15JUL2019:21:01:51,15JUL2019:21:56:01,45.5,50.9,40.5,15JUL2019:21:30:14,15JUL2019:21:55:34,442.3,-3.599,0,0,73.9,77,70.3,15JUL2019:21:49:52,15JUL2019:21:01:32,405,353.5,85.6,0.735,0,50,126,1.566,5.145,15JUL2019:21:49:32,-52.27,4295,17.585,11.88,61.2,60.6,19.263,101.1
7/15/2019 22:59,1279257,40,0,-0.001,0,1.077,0,50,31,15JUL2019:22:48:51,15JUL2019:22:05:51,46.4,50.5,40.3,15JUL2019:22:48:54,15JUL2019:22:05:54,440.8,-3.599,0,0,72,73.9,69.8,15JUL2019:22:04:32,15JUL2019:22:48:22,399.8,349.1,85.6,2.057,0,44,163,1.342,4.921,15JUL2019:22:47:54,-52.76,4284,19.884,11.7,59.2,59.5,19.387,101.1
